meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2024 TYR Pro Series TN,53.64,11/01/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,116,116,895,Knoxville,USA
Olympic Games Paris 2024,53.65,30/07/2024,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,117,117,895,Paris,FRA
Eindhoven 2024,53.65,13/04/2024,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,117,118,895,Eindhoven,NED
2024 U.S. Olympic Trials,53.66,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,119,119,894,Indianapolis,USA
2024 U.S. Olympic Trials,53.66,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,119,120,894,Indianapolis,USA
2024 Bell Canadian Trials,53.66,17/05/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,119,121,894,Toronto,CAN
2024 China National Swimming Championships,53.66,22/04/2024,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,119,122,894,Shenzhen,CHN
World Aquatics Championships - Doha 2024,53.66,15/02/2024,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,119,123,894,Doha,QAT
Olympic Games Paris 2024,53.67,30/07/2024,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,124,124,894,Paris,FRA
Olympic Games Paris 2024,53.67,30/07/2024,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,124,125,894,Paris,FRA
2024 TYR Pro Series TX,53.67,11/04/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,124,126,894,San Antonio,USA
2024 TYR Pro Series TX,53.67,11/04/2024,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,124,127,894,San Antonio,USA
GBR Championships 2024,53.68,07/04/2024,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,128,128,893,London,GBR
Olympic Games Paris 2024,53.70,30/07/2024,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,129,129,892,Paris,FRA
2024 U.S. Olympic Trials,53.70,19/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,129,130,892,Indianapolis,USA
2024 NSW Championships,53.70,15/03/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,129,131,892,Sydney,AUS
World Aquatics Championships - Doha 2024,53.70,15/02/2024,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,129,132,892,Doha,QAT
French Elite 2024,53.71,18/06/2024,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,133,133,892,Chartres,FRA
2024 Bell Canadian Trials,53.71,17/05/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"HARVEY, Mary-Sophie",F,11/08/1999,,,133,134,892,Toronto,CAN
Mare Nostrum Canet 2024,53.73,26/05/2024,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,135,135,891,Canet-en-Roussillon,FRA
2024 TYR Pro Series TN,53.73,11/01/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,135,136,891,Knoxville,USA
Olympic Games Paris 2024,53.74,30/07/2024,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,137,137,890,Paris,FRA
2024 Junior Pan Pacific Swimming Championships,53.75,24/08/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,138,138,890,Canberra,AUS
Olympic Games Paris 2024,53.75,30/07/2024,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,138,139,890,Paris,FRA
2024 Junior Pan Pacific Swimming Championships,53.76,22/08/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,140,140,889,Canberra,AUS
2024 U.S. Olympic Trials,53.76,20/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,140,141,889,Indianapolis,USA
World Aquatics Championships - Doha 2024,53.76,15/02/2024,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,140,142,889,Doha,QAT
Sette colli 2024,53.77,22/06/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,143,143,889,Rome,ITA
Mare Nostrum Canet 2024,53.77,26/05/2024,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,143,144,889,Canet-en-Roussillon,FRA
2024 AUS Championships,53.77,17/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,143,145,889,Gold Coast,AUS
Olympic Games Paris 2024,53.78,27/07/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,146,146,888,Paris,FRA
2024 AUS Olympic Trials,53.78,14/06/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,146,147,888,Brisbane,AUS
2024 U.S. Olympic Trials,53.80,20/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,148,148,887,Indianapolis,USA
2024 Junior Pan Pacific Swimming Championships,53.81,24/08/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,149,149,887,Canberra,AUS
2024 U.S. Olympic Trials,53.81,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,149,150,887,Indianapolis,USA
2024 TYR Pro Series TN,53.82,11/01/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,151,151,886,Knoxville,USA
Olympic Games Paris 2024,53.83,27/07/2024,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,152,152,886,Paris,FRA
Sette colli 2024,53.86,23/06/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,153,153,884,Rome,ITA
2024 U.S. Olympic Trials,53.86,19/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,153,154,884,Indianapolis,USA
2024 U.S. Olympic Trials,53.86,19/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,153,155,884,Indianapolis,USA
2024 AUS Championships,53.86,17/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,153,156,884,Gold Coast,AUS
Mare Nostrum BCN 2024,53.87,29/05/2024,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,157,157,884,Barcelona,ESP
2024 TYR Pro Series TX,53.88,11/04/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,158,158,883,San Antonio,USA
2024 TYR Pro Series TX,53.88,11/04/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,158,159,883,San Antonio,USA
Mare Nostrum Canet 2024,53.89,26/05/2024,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,160,160,883,Canet-en-Roussillon,FRA
Speedo Canadian 2024,53.90,11/04/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"MCINTOSH, Summer",F,18/08/2006,,,161,161,882,Toronto,CAN
2024 AUS Championships,53.91,17/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,162,162,882,Gold Coast,AUS
2024 TYR Pro Series TX,53.91,11/04/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,162,163,882,San Antonio,USA
Olympic Games Paris 2024,53.92,27/07/2024,Women's 100m Freestyle LCM Female,ITA,Italy,"MORINI, Sofia",F,08/03/2003,,,164,164,882,Paris,FRA
Olympic Games Paris 2024,53.92,27/07/2024,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,164,165,882,Paris,FRA
Sette colli 2024,53.92,22/06/2024,Women's 100m Freestyle LCM Female,ITA,Italy,"MORINI, Sofia",F,08/03/2003,,,164,166,882,Rome,ITA
2024 U.S. Olympic Trials,53.92,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"NELSON, Beata",F,02/09/1998,,,164,167,882,Indianapolis,USA
2024 U.S. Olympic Trials,53.92,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,164,168,882,Indianapolis,USA
Sette colli 2024,53.93,22/06/2024,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,169,169,881,Rome,ITA
Olympic Games Paris 2024,53.94,30/07/2024,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,170,170,881,Paris,FRA
Olympic Games Paris 2024,53.94,27/07/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,170,171,881,Paris,FRA
2024 Apollo Championships,53.94,12/04/2024,Women's 100m Freestyle LCM Female,NZL,New Zealand,"TRANSOM, Laticia-Leigh",F,10/04/2001,,,170,172,881,Hastings,NZL
Olympic Games Paris 2024,53.95,27/07/2024,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,173,173,880,Paris,FRA
Sette colli 2024,53.95,22/06/2024,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,173,174,880,Rome,ITA
LEN Championships 2024,53.95,17/06/2024,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,173,175,880,Belgrade,SRB
Malmsten Stockholm 2024,53.95,08/04/2024,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,173,176,880,Stockholm,SWE
2024 TYR Pro Swim Series Westmont,53.95,09/03/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,173,177,880,Westmont,USA
Olympic Games Paris 2024,53.96,30/07/2024,Women's 100m Freestyle LCM Female,SLO,Slovenia,"KLANCAR, Neza",F,19/02/2000,,,178,178,880,Paris,FRA
2024 AUS Championships,53.96,17/04/2024,Women's 100m Freestyle LCM Female,SLO,Slovenia,"KLANCAR, Neza",F,19/02/2000,,,178,179,880,Gold Coast,AUS
2024 AUS Championships,53.96,17/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,178,180,880,Gold Coast,AUS
Mare Nostrum BCN 2024,53.97,29/05/2024,Women's 100m Freestyle LCM Female,SLO,Slovenia,"KLANCAR, Neza",F,19/02/2000,,,181,181,879,Barcelona,ESP
2024 China National Swimming Championships,53.97,19/04/2024,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,181,182,879,Shenzhen,CHN
2024 NSW Championships,53.97,15/03/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,181,183,879,Sydney,AUS
World Aquatics Championships - Doha 2024,53.97,15/02/2024,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,181,184,879,Doha,QAT
2024 U.S. Olympic Trials,53.98,18/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,185,185,879,Indianapolis,USA
Mare Nostrum BCN 2024,53.99,29/05/2024,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,186,186,878,Barcelona,ESP
2024 Australian Age & MC Age Championships,53.99,13/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,186,187,878,Gold Coast,AUS
2024 U.S. Olympic Trials,54.00,19/06/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"NELSON, Beata",F,02/09/1998,,,188,188,878,Indianapolis,USA
2024 TYR Pro Series TX,54.00,11/04/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,188,189,878,San Antonio,USA
2024 TYR Pro Series TN,54.00,11/01/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,188,190,878,Knoxville,USA
Speedo Canadian 2024,54.01,11/04/2024,Women's 100m Freestyle LCM Female,CAN,Canada,"MAC NEIL, Margaret",F,26/02/2000,,,191,191,877,Toronto,CAN
2024 TYR Pro Swim Series Westmont,54.01,09/03/2024,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,191,192,877,Westmont,USA
World Aquatics Championships - Doha 2024,54.01,15/02/2024,Women's 100m Freestyle LCM Female,POL,Poland,"FIEDKIEWICZ, Kornelia",F,05/08/2001,,,191,193,877,Doha,QAT
Olympic Games Paris 2024,54.03,30/07/2024,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,194,194,876,Paris,FRA
Mare Nostrum Canet 2024,54.03,26/05/2024,Women's 100m Freestyle LCM Female,SLO,Slovenia,"KLANCAR, Neza",F,19/02/2000,,,194,195,876,Canet-en-Roussillon,FRA
2024 AUS Championships,54.03,17/04/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,194,196,876,Gold Coast,AUS
LEN Championships 2024,54.04,17/06/2024,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,197,197,876,Belgrade,SRB
2024 AUS Olympic Trials,54.05,14/06/2024,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,198,198,875,Brisbane,AUS
Campionato Italiano Assoluto,54.05,07/03/2024,Women's 100m Freestyle LCM Female,ITA,Italy,"TARANTINO, Chiara",F,14/08/2003,,,198,199,875,Riccione,ITA
World Aquatics Championships - Doha 2024,54.05,16/02/2024,Women's 100m Freestyle LCM Female,BRA,Brazil,"BALDUCCINI, Stephanie",F,20/09/2004,,,198,200,875,Doha,QAT
