meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Giant Paris,52.98,10/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,21,22,929,Paris,FRA
2025 National Championships,52.99,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,23,23,929,Indianapolis,USA
2025 Australian Swimming Trials,53.01,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,24,24,928,Adelaide,AUS
Italian National Championships,53.01,15/04/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,24,25,928,Riccione,ITA
2025 Japan Open (50m),53.04,29/11/2025,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,26,26,926,Tokyo,JPN
World Aquatics Junior Swimming Championships 2025,53.09,20/08/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,27,27,924,Otopeni,ROU
World Aquatics Championships - Singapore 2025,53.09,27/07/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,27,28,924,Singapore,SGP
2025 Australian Open Championships,53.12,21/04/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,29,29,922,Brisbane,AUS
World Aquatics Championships - Singapore 2025,53.14,31/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"KLEPIKOVA, Daria",F,11/02/2005,,,30,30,921,Singapore,SGP
2025 National Championships,53.16,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,31,31,920,Indianapolis,USA
World Aquatics Junior Swimming Championships 2025,53.17,20/08/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,32,32,919,Otopeni,ROU
World Aquatics Championships - Singapore 2025,53.21,31/07/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,33,33,917,Singapore,SGP
2025 TYR Pro Swim Series - Westmont,53.23,06/03/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,34,34,916,Westmont,USA
World Aquatics Championships - Singapore 2025,53.27,27/07/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,35,35,914,Singapore,SGP
2025 Chinese National Championships (50m),53.27,22/05/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,35,36,914,Shenzhen,CHN
World Aquatics Championships - Singapore 2025,53.29,27/07/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,37,37,913,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.30,01/08/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,38,38,913,Singapore,SGP
2025 National Championships,53.32,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,39,39,912,Indianapolis,USA
2025 Toyota American Championships (50m),53.33,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,40,40,911,Austin,USA
World Aquatics Championships - Singapore 2025,53.34,01/08/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,41,41,911,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.34,31/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,41,42,911,Singapore,SGP
2025 Chinese National Championships (50m),53.35,22/05/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,43,43,910,Shenzhen,CHN
World Aquatics Championships - Singapore 2025,53.36,31/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,44,44,910,Singapore,SGP
2025 Chinese National Championships (50m),53.36,21/05/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,44,45,910,Shenzhen,CHN
2025 Australian Swimming Trials,53.38,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,46,46,909,Adelaide,AUS
2025 Dutch National Championships (50m),53.38,12/06/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,46,47,909,Amersfoort,NED
World Aquatics Championships - Singapore 2025,53.39,31/07/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,48,48,908,Singapore,SGP
2025 Australian Swimming Trials,53.39,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,48,49,908,Adelaide,AUS
World Aquatics Championships - Singapore 2025,53.40,31/07/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,50,50,908,Singapore,SGP
World Aquatics Junior Swimming Championships 2025,53.41,23/08/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,51,51,907,Otopeni,ROU
World Aquatics Championships - Singapore 2025,53.41,01/08/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,51,52,907,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.42,27/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,53,53,907,Singapore,SGP
Malmsten Swim Open Stockholm 2025,53.44,15/04/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,54,54,905,Stockholm,SWE
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),53.46,14/11/2025,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,55,55,904,Shenzhen,CHN
2025-2026 Hong Kong Age Group Championships (50m),53.48,01/11/2025,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,56,56,903,Hong Kong,HKG
Russian National Swimming Championships,53.48,17/04/2025,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,56,57,903,Kazan,RUS
World Aquatics Championships - Singapore 2025,53.51,31/07/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,58,58,902,Singapore,SGP
2025 National Championships,53.51,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"GEMMELL, Erin",F,02/12/2004,,,58,59,902,Indianapolis,USA
2025 National Championships,53.51,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,58,60,902,Indianapolis,USA
2025 Australian Open Championships,53.51,21/04/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,58,61,902,Brisbane,AUS
Flanders Swimming Cup 2025,53.51,09/02/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,58,62,902,Antwerp,BEL
World Aquatics Championships - Singapore 2025,53.52,27/07/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"GEMMELL, Erin",F,02/12/2004,,,63,63,901,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.53,31/07/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,64,64,901,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.53,31/07/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,64,65,901,Singapore,SGP
2025 Australian Swimming Trials,53.53,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"PERKINS, Alexandria",F,27/07/2000,,,64,66,901,Adelaide,AUS
Russian National Swimming Championships,53.53,15/04/2025,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,64,67,901,Kazan,RUS
2025 National Championships,53.54,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,68,68,900,Indianapolis,USA
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),53.55,15/11/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,69,69,900,Shenzhen,CHN
World Aquatics Championships - Singapore 2025,53.55,31/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"KLEPIKOVA, Daria",F,11/02/2005,,,69,70,900,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.56,31/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,71,71,899,Singapore,SGP
2025 National Championships,53.56,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"PARKER, Maxine",F,14/06/2002,,,71,72,899,Indianapolis,USA
46th Int. Swim Meeting - Mare Nostrum Barcelona 2025 (50m),53.56,21/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,71,73,899,Barcelona,ESP
Italian National Championships,53.57,15/04/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,74,74,899,Riccione,ITA
World Aquatics Championships - Singapore 2025,53.58,27/07/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,75,75,898,Singapore,SGP
Mare Nostrum Monaco,53.58,18/05/2025,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,75,76,898,Monaco,MON
World Aquatics Championships - Singapore 2025,53.59,27/07/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,77,77,898,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.60,31/07/2025,Women's 100m Freestyle LCM Female,CZE,Czechia,"JANICKOVA, Barbora",F,01/05/2000,,,78,78,897,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.60,27/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,78,79,897,Singapore,SGP
French Elite Championships,53.60,17/06/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,78,80,897,Montpellier,FRA
2025 National Championships,53.61,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"GEMMELL, Erin",F,02/12/2004,,,81,81,897,Indianapolis,USA
2025 National Championships,53.61,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,81,82,897,Indianapolis,USA
2025 TYR Pro Swim Series - Fort Lauderdale,53.61,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,81,83,897,Fort Lauderdale,USA
Flanders Swimming Cup 2025,53.62,09/02/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,84,84,896,Antwerp,BEL
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),53.65,15/11/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,85,85,895,Shenzhen,CHN
2025 Australian Swimming Trials,53.65,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,85,86,895,Adelaide,AUS
2025 European U23 Aquatics Championships (50m),53.66,28/06/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,87,87,894,Samorin,SVK
2025 Australian Swimming Trials,53.67,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"PERKINS, Alexandria",F,27/07/2000,,,88,88,894,Adelaide,AUS
2025 National Championships,53.69,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,89,89,893,Indianapolis,USA
World Aquatics Championships - Singapore 2025,53.70,27/07/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,90,90,892,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.71,31/07/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"GASPARD, Florine",F,28/12/2001,,,91,91,892,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.72,31/07/2025,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,92,92,891,Singapore,SGP
2025 National Championships,53.72,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WEINSTEIN, Claire",F,01/03/2007,,,92,93,891,Indianapolis,USA
Italian National Championships,53.72,13/04/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,92,94,891,Riccione,ITA
World Aquatics Championships - Singapore 2025,53.73,27/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,95,95,891,Singapore,SGP
Internazionali di Nuoto 61Â° Trofeo Sette colli,53.73,27/06/2025,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,95,96,891,Rome,ITA
World Aquatics Championships - Singapore 2025,53.74,31/07/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,97,97,890,Singapore,SGP
Mare Nostrum 2025 Canet En Roussillon,53.74,25/05/2025,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,97,98,890,Canet En Roussillon,FRA
2025 Chinese National Championships (50m),53.75,21/05/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,99,99,890,Shenzhen,CHN
Russian National Swimming Championships,53.75,14/04/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,99,100,890,Kazan,RUS
2025 Toyota American Championships (50m),53.76,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,101,101,889,Austin,USA
Mare Nostrum Monaco,53.76,18/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,101,102,889,Monaco,MON
World Aquatics Championships - Singapore 2025,53.77,27/07/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"TROFIMOVA, Daria",F,11/05/2005,,,103,103,889,Singapore,SGP
2025 Australian Swimming Trials,53.78,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,104,104,888,Adelaide,AUS
2025 TYR Pro Swim Series - Fort Lauderdale,53.78,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,104,105,888,Fort Lauderdale,USA
2025 Australian Swimming Trials,53.79,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,106,106,888,Adelaide,AUS
34. Pokal Gothaer & friends,53.81,26/04/2025,Women's 100m Freestyle LCM Female,GER,Germany,"HOLT, Nina",F,01/02/2003,,,107,107,887,Magdeburg,GER
2025 Toyota American Championships (50m),53.82,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,108,108,886,Austin,USA
Russian National Swimming Championships,53.82,14/04/2025,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"KUZNETSOVA, Aleksandra",F,20/04/2006,,,108,109,886,Kazan,RUS
2025 Australian Swimming Trials,53.83,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WEBB, Abbey",F,21/01/2001,,,110,110,886,Adelaide,AUS
2025 Australian Swimming Trials,53.83,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"CASEY, Hannah",F,27/04/2006,,,110,111,886,Adelaide,AUS
2025 TYR Pro Swim Series - Westmont,53.83,06/03/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,110,112,886,Westmont,USA
2025 Queensland Championships (50m),53.85,15/12/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,113,113,885,Brisbane,AUS
2025 Sydney Open,53.85,18/05/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,113,114,885,Sydney,AUS
2025 Toyota American Championships (50m),53.87,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,115,115,884,Austin,USA
World Aquatics Championships - Singapore 2025,53.87,31/07/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"GASPARD, Florine",F,28/12/2001,,,115,116,884,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.87,31/07/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,115,117,884,Singapore,SGP
2025 Maria Lenk Trophy - Brazilian Swimming Championships,53.87,23/04/2025,Women's 100m Freestyle LCM Female,BRA,Brazil,"BALDUCCINI, Stephanie",F,20/09/2004,,,115,118,884,Rio de Janeiro,BRA
Mare Nostrum 2025 Canet En Roussillon,53.88,25/05/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,119,119,883,Canet En Roussillon,FRA
46th Int. Swim Meeting - Mare Nostrum Barcelona 2025 (50m),53.88,21/05/2025,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,119,120,883,Barcelona,ESP
2025 TYR Pro Swim Series - Fort Lauderdale,53.89,01/05/2025,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,121,121,883,Fort Lauderdale,USA
World Aquatics Championships - Singapore 2025,53.90,31/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,122,122,882,Singapore,SGP
2025 National Championships,53.90,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,122,123,882,Indianapolis,USA
German Championships 2025,53.90,02/05/2025,Women's 100m Freestyle LCM Female,GER,Germany,"HOLT, Nina",F,01/02/2003,,,122,124,882,Berlin,GER
2025-26 NSW Senior State Age Championships (50m),53.91,18/12/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,125,125,882,Sydney,AUS
2025 China Spring National Championships (50m),53.91,18/03/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,125,126,882,Qingdao,CHN
Mare Nostrum Monaco,53.92,18/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,127,127,882,Monaco,MON
CMCM Euro Meet 2025,53.92,02/02/2025,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,127,128,882,Luxembourg,LUX
2025 Toyota American Championships (50m),53.93,06/12/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,129,129,881,Austin,USA
World Aquatics Championships - Singapore 2025,53.94,31/07/2025,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,130,130,881,Singapore,SGP
AP Race London International 2025,53.94,26/05/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,130,131,881,London,GBR
2025 Australian Swimming Trials,53.95,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,132,132,880,Adelaide,AUS
2025 National Championships,53.95,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"WEINSTEIN, Claire",F,01/03/2007,,,132,133,880,Indianapolis,USA
2025 Australian Swimming Trials,53.96,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"DE LUTIIS, Jaimie",F,05/08/2005,,,134,134,880,Adelaide,AUS
German Championships 2025,53.96,02/05/2025,Women's 100m Freestyle LCM Female,GER,Germany,"HOLT, Nina",F,01/02/2003,,,134,135,880,Berlin,GER
World Aquatics Championships - Singapore 2025,53.97,27/07/2025,Women's 100m Freestyle LCM Female,HUN,Hungary,"ABRAHAM, Lilla Minna",F,23/03/2006,,,136,136,879,Singapore,SGP
Edinburgh International Swim Meet,53.97,16/03/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,136,137,879,Edinburgh,GBR
World Aquatics Championships - Singapore 2025,53.98,31/07/2025,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,138,138,879,Singapore,SGP
World Aquatics Championships - Singapore 2025,53.99,31/07/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,139,139,878,Singapore,SGP
2025 European U23 Aquatics Championships (50m),53.99,28/06/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,139,140,878,Samorin,SVK
2025 Australian Swimming Trials,53.99,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"CASEY, Hannah",F,27/04/2006,,,139,141,878,Adelaide,AUS
2025 TYR Pro Swim Series - Fort Lauderdale,53.99,01/05/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,139,142,878,Fort Lauderdale,USA
Flanders Swimming Cup 2025,53.99,09/02/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,139,143,878,Antwerp,BEL
2025 FISU World University Games,54.00,19/07/2025,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,144,144,878,Berlin,GER
2025 Dutch National Championships (50m),54.00,12/06/2025,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,144,145,878,Amersfoort,NED
2025 National Championships,54.00,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"PARKER, Maxine",F,14/06/2002,,,144,146,878,Indianapolis,USA
2025 National Championships,54.00,03/06/2025,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,144,147,878,Indianapolis,USA
2025 European U23 Aquatics Championships (50m),54.01,28/06/2025,Women's 100m Freestyle LCM Female,GER,Germany,"HOLT, Nina",F,01/02/2003,,,148,148,877,Samorin,SVK
2025 Australian Swimming Trials,54.01,13/06/2025,Women's 100m Freestyle LCM Female,AUS,Australia,"WEBB, Abbey",F,21/01/2001,,,148,149,877,Adelaide,AUS
