meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2026 Shouxiangu China National Swimming Championships (50m),53.79,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,16,16,888,Hangzhou,CHN
2026 China Open Swimming Championships (50m),53.85,19/03/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,17,17,885,Shenzhen,CHN
2026 Canadian Swimming Trials (50m),53.86,06/07/2026,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,18,18,884,Montreal,CAN
2026 Shouxiangu China National Swimming Championships (50m),53.86,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,18,19,884,Hangzhou,CHN
2026 Shouxiangu China National Swimming Championships (50m),53.92,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,20,20,882,Hangzhou,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.10,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,21,21,873,Hangzhou,CHN
2026 China Open Swimming Championships (50m),54.13,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,22,22,871,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.22,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,23,23,867,Hangzhou,CHN
2026 Mare Nostrum Canet (50m),54.22,27/05/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,23,24,867,Canet-en-Roussillon,FRA
2026 Shouxiangu China National Swimming Championships (50m),54.24,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,25,25,866,Hangzhou,CHN
2026 China Open Swimming Championships (50m),54.25,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,26,26,866,Shenzhen,CHN
2026 China Open Swimming Championships (50m),54.25,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,26,27,866,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.35,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,28,28,861,Hangzhou,CHN
62nd Internazionali d'Italia Sette Colli 2026 (50m),54.43,27/06/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,29,29,857,Rome,ITA
2026 China Open Swimming Championships (50m),54.48,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LYU, Yue",F,22/08/2006,,,30,30,855,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.52,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YAN, Tiaoshan",F,08/03/2010,,,31,31,853,Hangzhou,CHN
2026 Pan Pacific Swimming Championships (50m),54.55,13/08/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,32,32,851,Irvine,USA
2026 Inter College Swimming Championships (50m),54.56,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,33,33,851,Kadoma,JPN
2026 Shouxiangu China National Swimming Championships (50m),54.57,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Yaxin",F,16/06/1999,,,34,34,850,Hangzhou,CHN
2026 Pan Pacific Swimming Championships (50m),54.58,13/08/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,35,35,850,Irvine,USA
47th Int. Swim Meeting - Mare Nostrum Barcelona 2026 (50m),54.58,30/05/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,35,36,850,Barcelona,ESP
2026 Shouxiangu China National Swimming Championships (50m),54.60,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LYU, Yue",F,22/08/2006,,,37,37,849,Hangzhou,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.61,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,38,38,848,Hangzhou,CHN
2026 China Open Swimming Championships (50m),54.63,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,39,39,848,Shenzhen,CHN
2026 China Open Swimming Championships (50m),54.69,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LYU, Yue",F,22/08/2006,,,40,40,845,Shenzhen,CHN
2026 China Open Swimming Championships (50m),54.72,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,41,41,843,Shenzhen,CHN
2026 Malmsten Swim Open Stockholm (50m),54.73,12/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,42,42,843,Stockholm,SWE
2026 Bergen Swim Festival (50m),54.77,18/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,43,43,841,Bergen,NOR
2026 Hong Kong Open Swimming Championships (50m),54.78,09/08/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,44,44,841,Hong Kong,HKG
2026 Japan National Swimming Championships II (50m),54.79,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,45,45,840,Tokyo,JPN
2026 Inter College Swimming Championships (50m),54.80,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,46,46,840,Kadoma,JPN
2026 Shouxiangu China National Swimming Championships (50m),54.81,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jiaping",F,29/05/2004,,,47,47,839,Hangzhou,CHN
2026 Inter College Swimming Championships (50m),54.82,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,48,48,839,Kadoma,JPN
2026 Japan Swim (50m),54.84,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,49,49,838,Tokyo,JPN
2026 Shouxiangu China National Swimming Championships (50m),54.85,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,50,50,837,Hangzhou,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.87,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,51,51,836,Hangzhou,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.88,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LYU, Yue",F,22/08/2006,,,52,52,836,Hangzhou,CHN
2026 China Junior National Championships (50m),54.88,23/04/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,52,53,836,Chengdu,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.91,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YAN, Tiaoshan",F,08/03/2010,,,54,54,835,Hangzhou,CHN
2026 China Junior National Championships (50m),54.91,23/04/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YAN, Tiaoshan",F,08/03/2010,,,54,55,835,Chengdu,CHN
2026 Inter College Swimming Championships (50m),54.93,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,56,56,834,Kadoma,JPN
2026 Shouxiangu China National Swimming Championships (50m),54.93,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jiaping",F,29/05/2004,,,56,57,834,Hangzhou,CHN
2026 China Open Swimming Championships (50m),54.94,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WANG, Yichun",F,04/04/2005,,,58,58,833,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),54.97,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jiaping",F,29/05/2004,,,59,59,832,Hangzhou,CHN
2026 China Open Swimming Championships (50m),54.99,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,60,60,831,Shenzhen,CHN
2026 China Open Swimming Championships (50m),54.99,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jiaping",F,29/05/2004,,,60,61,831,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),55.00,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Bingjie",F,03/03/2002,,,62,62,831,Hangzhou,CHN
2026 China Open Swimming Championships (50m),55.00,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jiaping",F,29/05/2004,,,62,63,831,Shenzhen,CHN
2026 Mel Zajac Jr. International Swim Meet (50m),55.01,07/06/2026,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,64,64,830,Vancouver,CAN
2026 Japan Swim (50m),55.02,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,65,65,830,Tokyo,JPN
2026 Pan Pacific Swimming Championships (50m),55.03,14/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,66,66,829,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),55.03,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,66,67,829,Irvine,USA
2026 Japan National Swimming Championships II (50m),55.05,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,68,68,828,Tokyo,JPN
2026 Japan National Swimming Championships II (50m),55.06,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,69,69,828,Tokyo,JPN
2026 China Open Swimming Championships (50m),55.06,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Peiqi",F,10/05/2007,,,69,70,828,Shenzhen,CHN
2026 Inter College Swimming Championships (50m),55.08,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,71,71,827,Kadoma,JPN
2026 Japan Swim (50m),55.08,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,71,72,827,Tokyo,JPN
2026 Pan Pacific Swimming Championships (50m),55.13,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,73,73,825,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),55.18,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,74,74,822,Irvine,USA
2026 China Open Swimming Championships (50m),55.20,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,75,75,822,Shenzhen,CHN
2026 China Open Swimming Championships (50m),55.21,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,76,76,821,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),55.26,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WANG, Yichun",F,04/04/2005,,,77,77,819,Hangzhou,CHN
2026 Inter College Swimming Championships (50m),55.28,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,78,78,818,Kadoma,JPN
2026 China Open Swimming Championships (50m),55.28,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,78,79,818,Shenzhen,CHN
2026 Japan Swim (50m),55.30,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,80,80,817,Tokyo,JPN
2026 Pan Pacific Swimming Championships (50m),55.33,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,81,81,816,Irvine,USA
2026 Shouxiangu China National Swimming Championships (50m),55.34,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,82,82,815,Hangzhou,CHN
2026 Japan National Swimming Championships II (50m),55.35,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,83,83,815,Tokyo,JPN
2026 China Open Swimming Championships (50m),55.38,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Mingyu",F,09/02/2008,,,84,84,814,Shenzhen,CHN
2026 China Open Swimming Championships (50m),55.39,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WANG, Yichun",F,04/04/2005,,,85,85,813,Shenzhen,CHN
2026 Japan National Swimming Championships II (50m),55.40,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,86,86,813,Tokyo,JPN
2026 Shouxiangu China National Swimming Championships (50m),55.42,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"GE, Chutong",F,23/09/2003,,,87,87,812,Hangzhou,CHN
69th Festival of Sport Swimming Time Trial 2026 (50m),55.45,12/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","MA, Gilaine",F,30/06/2008,,,88,88,810,Hong Kong,HKG
2026 Japan Swim (50m),55.45,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,88,89,810,Tokyo,JPN
2026 China Open Swimming Championships (50m),55.45,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,88,90,810,Shenzhen,CHN
2026 Inter College Swimming Championships (50m),55.49,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,91,91,809,Kadoma,JPN
2026 Inter College Swimming Championships (50m),55.50,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SAWANO, Riko",F,31/05/2004,,,92,92,808,Kadoma,JPN
2026 Pan Pacific Swimming Championships (50m),55.50,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,92,93,808,Irvine,USA
2026 Japan National Swimming Championships II (50m),55.50,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,92,94,808,Tokyo,JPN
2026 Inter College Swimming Championships (50m),55.51,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,95,95,808,Kadoma,JPN
2026 Shouxiangu China National Swimming Championships (50m),55.52,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,96,96,807,Hangzhou,CHN
61st MILO / MAS Malaysia Invitational Age Group Swimming Championships 2026 (50m),55.52,06/02/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","LI, Sum Yiu",F,15/04/2009,,,96,97,807,Kuala Lumpur,MAS
2026 Inter College Swimming Championships (50m),55.53,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ITO, Sakuya",F,19/06/2006,,,98,98,807,Kadoma,JPN
2026 Hong Kong Open Swimming Championships (50m),55.59,09/08/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","LI, Sum Yiu",F,15/04/2009,,,99,99,804,Hong Kong,HKG
2026 Shouxiangu China National Swimming Championships (50m),55.59,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"GE, Chutong",F,23/09/2003,,,99,100,804,Hangzhou,CHN
2026 Inter College Swimming Championships (50m),55.61,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ITO, Sakuya",F,19/06/2006,,,101,101,804,Kadoma,JPN
2026 Toyota National Championships (50m),55.61,28/07/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"HIRAI, Mizuki",F,07/03/2007,,,101,102,804,Irvine,USA
2026 Inter College Swimming Championships (50m),55.67,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ITO, Sakuya",F,19/06/2006,,,103,103,801,Kadoma,JPN
2026 Japan National Swimming Championships II (50m),55.67,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,103,104,801,Tokyo,JPN
2026 Hong Kong Open Swimming Championships (50m),55.68,09/08/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","MA, Gilaine",F,30/06/2008,,,105,105,800,Hong Kong,HKG
2026 Japan National Swimming Championships II (50m),55.68,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,105,106,800,Tokyo,JPN
2026 Japan National Swimming Championships II (50m),55.68,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,105,107,800,Tokyo,JPN
2026 Shouxiangu China National Swimming Championships (50m),55.75,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jielan",F,23/01/2004,,,108,108,797,Hangzhou,CHN
2026 Thailand Age Group Swimming Championships (50m),55.75,05/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","MA, Gilaine",F,30/06/2008,,,108,109,797,Bangkok,THA
2026 Japan National Swimming Championships II (50m),55.76,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,110,110,797,Tokyo,JPN
2026 Pan Pacific Swimming Championships (50m),55.78,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,111,111,796,Irvine,USA
2026 Japan National Swimming Championships II (50m),55.79,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,112,112,796,Tokyo,JPN
2026 Mare Nostrum Canet (50m),55.80,28/05/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,113,113,795,Canet-en-Roussillon,FRA
2026 China Junior National Championships (50m),55.81,23/04/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YAN, Tiaoshan",F,08/03/2010,,,114,114,795,Chengdu,CHN
2026 Japan Swim (50m),55.81,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,114,115,795,Tokyo,JPN
2026 China Open Swimming Championships (50m),55.81,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YAN, Tiaoshan",F,08/03/2010,,,114,116,795,Shenzhen,CHN
21st Singapore National Swimming Championships 2026 (50m),55.82,27/05/2026,Women's 100m Freestyle LCM Female,SGP,Singapore,"GAN, Ching Hwee",F,22/07/2003,,,117,117,794,Singapore,SGP
2026 Inter College Swimming Championships (50m),55.83,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,118,118,794,Kadoma,JPN
2026 Inter College Swimming Championships (50m),55.83,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,118,119,794,Kadoma,JPN
2026 Japan Swim (50m),55.84,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"ENOMOTO, Yuzuki",F,05/12/2007,,,120,120,794,Tokyo,JPN
2026 Shouxiangu China National Swimming Championships (50m),55.85,16/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"MA, Yonghui",F,07/08/2006,,,121,121,793,Hangzhou,CHN
2026 Japan National Swimming Championships II (50m),55.87,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MAKINO, Hiroko",F,20/08/1999,,,122,122,792,Tokyo,JPN
2026 Japan Swim (50m),55.87,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,122,123,792,Tokyo,JPN
2026 Japan Swim (50m),55.91,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,124,124,791,Tokyo,JPN
2026 Japan National Swimming Championships II (50m),55.94,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,125,125,789,Tokyo,JPN
2026 Inter College Swimming Championships (50m),55.95,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"KIZUKI, Ichika",F,01/01/2005,,,126,126,789,Kadoma,JPN
2026 Japan Swim (50m),56.00,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"OSHIMA, Sakura",F,07/04/2005,,,127,127,787,Tokyo,JPN
2026 China Open Swimming Championships (50m),56.00,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"XIAOLAN, Liang",F,19/06/2006,,,127,128,787,Shenzhen,CHN
2026 China Open Swimming Championships (50m),56.02,20/03/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,129,129,786,Shenzhen,CHN
2026 Pan Pacific Swimming Championships (50m),56.04,13/08/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"FUKUOKA, Yui",F,15/09/2007,,,130,130,785,Irvine,USA
2026 Shouxiangu China National Swimming Championships (50m),56.04,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,130,131,785,Hangzhou,CHN
2026 China Open Swimming Championships (50m),56.06,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Jielan",F,23/01/2004,,,132,132,784,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),56.10,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"HUANG, Jingting",F,25/12/2005,,,133,133,783,Hangzhou,CHN
2026 Japan National Swimming Championships II (50m),56.10,06/06/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MAKINO, Hiroko",F,20/08/1999,,,133,134,783,Tokyo,JPN
2026 Bergen Swim Festival (50m),56.10,17/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,133,135,783,Bergen,NOR
2026 Inter College Swimming Championships (50m),56.11,04/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,136,136,782,Kadoma,JPN
2026 Shouxiangu China National Swimming Championships (50m),56.11,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"KONG, Yaqi",F,24/01/2008,,,136,137,782,Hangzhou,CHN
2026 Japan Swim (50m),56.11,21/03/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"MIZOGUCHI, Ayu",F,20/07/2005,,,136,138,782,Tokyo,JPN
2026 Inter College Swimming Championships (50m),56.14,03/09/2026,Women's 100m Freestyle LCM Female,JPN,Japan,"UCHIDA, Sakura",F,22/09/2004,,,139,139,781,Kadoma,JPN
61st MILO / MAS Malaysia Invitational Age Group Swimming Championships 2026 (50m),56.14,06/02/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","MA, Gilaine",F,30/06/2008,,,139,140,781,Kuala Lumpur,MAS
