meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2026 Australian Open Championships (50m),52.66,06/04/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,22,22,946,Gold Coast,AUS
62nd Internazionali d'Italia Sette Colli 2026 (50m),52.69,27/06/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,23,23,945,Rome,ITA
2026 European Aquatics Championships (50m),52.71,11/08/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,24,24,944,Paris,FRA
2026 Australian Swimming Trials (50m),52.71,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,24,25,944,Sydney,AUS
2026 European Aquatics Championships (50m),52.72,11/08/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,26,26,943,Paris,FRA
2026 Dubai Open Swimming Championships (50m),52.77,08/02/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,27,27,940,Dubai,UAE
2026 Pan Pacific Swimming Championships (50m),52.78,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,28,28,940,Irvine,USA
2026 Malmsten Swim Open Stockholm (50m),52.79,12/04/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,29,29,939,Stockholm,SWE
2026 China Open Swimming Championships (50m),52.79,19/03/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,29,30,939,Shenzhen,CHN
2026 China Open Swimming Championships (50m),52.80,19/03/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,31,31,939,Shenzhen,CHN
2026 Hong Kong Open Swimming Championships (50m),52.88,09/08/2026,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,32,32,935,Hong Kong,HKG
2026 TYR Pro Swim Series - Indianapolis (50m),52.88,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,32,33,935,Indianapolis,USA
23rd Commonwealth Games 2026 (50m),52.90,27/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,34,34,934,Glasgow,GBR
2026 Australian Swimming Trials (50m),52.90,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,34,35,934,Sydney,AUS
62nd Internazionali d'Italia Sette Colli 2026 (50m),52.91,27/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,36,36,933,Rome,ITA
2026 Toyota National Championships (50m),52.92,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,37,37,932,Irvine,USA
2026 European Aquatics Championships (50m),52.93,10/08/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,38,38,932,Paris,FRA
2026 Giant Open (50m),52.93,21/03/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,38,39,932,Saint-Denis,FRA
2026 Australian Swimming Trials (50m),52.96,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,40,40,930,Sydney,AUS
2026 Toyota National Championships (50m),52.97,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,41,41,930,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),52.98,13/08/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,42,42,929,Irvine,USA
2026 European Aquatics Championships (50m),53.00,10/08/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,43,43,928,Paris,FRA
2026 Speedo Fort Lauderdale Open (50m),53.01,30/04/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,44,44,928,Fort Lauderdale,USA
2026 TYR Pro Swim Series - Indianapolis (50m),53.05,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,45,45,926,Indianapolis,USA
2026 Canadian Swimming Trials (50m),53.06,06/07/2026,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,46,46,925,Montreal,CAN
23rd Commonwealth Games 2026 (50m),53.07,24/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,47,47,925,Glasgow,GBR
2026 Pan Pacific Swimming Championships (50m),53.08,13/08/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,48,48,924,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),53.08,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,48,49,924,Irvine,USA
2026 TYR Pro Swim Series - Indianapolis (50m),53.09,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,50,50,924,Indianapolis,USA
2026 Toyota National Championships (50m),53.10,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,51,51,923,Irvine,USA
2026 European Aquatics Championships (50m),53.11,11/08/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,52,52,922,Paris,FRA
2026 Pan Pacific Swimming Championships (50m),53.13,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,53,53,921,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),53.15,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,54,54,920,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),53.16,13/08/2026,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,55,55,920,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),53.17,13/08/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,56,56,919,Irvine,USA
2026 European Aquatics Championships (50m),53.19,10/08/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,57,57,918,Paris,FRA
2026 Toyota National Championships (50m),53.19,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"SPINK, Camille",F,27/09/2004,,,57,58,918,Irvine,USA
2026 European Aquatics Championships (50m),53.22,12/08/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,59,59,917,Paris,FRA
2026 European Aquatics Championships (50m),53.22,10/08/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,59,60,917,Paris,FRA
2026 AP Race London International (50m),53.23,25/05/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,61,61,916,London,GBR
2026 TYR Pro Swim Series - Indianapolis (50m),53.24,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,62,62,916,Indianapolis,USA
23rd Commonwealth Games 2026 (50m),53.25,27/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,63,63,915,Glasgow,GBR
2026 Speedo Fort Lauderdale Open (50m),53.25,30/04/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,63,64,915,Fort Lauderdale,USA
2026 Pan Pacific Swimming Championships (50m),53.26,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,65,65,915,Irvine,USA
2026 Toyota National Championships (50m),53.26,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"SPINK, Camille",F,27/09/2004,,,65,66,915,Irvine,USA
2026 Australian Open Championships (50m),53.26,06/04/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,65,67,915,Gold Coast,AUS
23rd Commonwealth Games 2026 (50m),53.29,26/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,68,68,913,Glasgow,GBR
2026 Australian Swimming Trials (50m),53.29,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,68,69,913,Sydney,AUS
2026 China Open Swimming Championships (50m),53.29,19/03/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,68,70,913,Shenzhen,CHN
2026 Australian Swimming Trials (50m),53.33,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"PERKINS, Alexandria",F,27/07/2000,,,71,71,911,Sydney,AUS
2026 USA Swimming Pro Swim Series - Austin (50m),53.34,17/01/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,72,72,911,Austin,USA
2026 Pan Pacific Swimming Championships (50m),53.35,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,73,73,910,Irvine,USA
2026 European Aquatics Championships (50m),53.36,11/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"JANICKOVA, Barbora",F,01/05/2000,,,74,74,910,Paris,FRA
2026 Australian Open Championships (50m),53.36,06/04/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,74,75,910,Gold Coast,AUS
2026 Pan Pacific Swimming Championships (50m),53.37,13/08/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,76,76,909,Irvine,USA
23rd Commonwealth Games 2026 (50m),53.38,27/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,77,77,909,Glasgow,GBR
62nd Internazionali d'Italia Sette Colli 2026 (50m),53.38,27/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,77,78,909,Rome,ITA
23rd Commonwealth Games 2026 (50m),53.39,26/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,79,79,908,Glasgow,GBR
2026 European Aquatics Championships (50m),53.40,12/08/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,80,80,908,Paris,FRA
2026 Italian Swimming Championships (50m),53.40,16/04/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,80,81,908,Riccione,ITA
2026 China Open Swimming Championships (50m),53.40,19/03/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,80,82,908,Shenzhen,CHN
2026 Shouxiangu China National Swimming Championships (50m),53.43,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,83,83,906,Hangzhou,CHN
2026 Speedo Fort Lauderdale Open (50m),53.44,30/04/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,84,84,905,Fort Lauderdale,USA
2026 Russian National Swimming Championships (50m),53.45,10/06/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,85,85,905,Kazan,RUS
2026 TYR Pro Swim Series - Westmont (50m),53.45,04/03/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,85,86,905,Westmont,USA
2026 Pan Pacific Swimming Championships (50m),53.46,13/08/2026,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,87,87,904,Irvine,USA
2026 Toyota National Championships (50m),53.46,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,87,88,904,Irvine,USA
2026 Australian Swimming Trials (50m),53.47,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,89,89,904,Sydney,AUS
2026 Shouxiangu China National Swimming Championships (50m),53.48,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,90,90,903,Hangzhou,CHN
62nd Internazionali d'Italia Sette Colli 2026 (50m),53.51,27/06/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,91,91,902,Rome,ITA
2026 TYR Pro Swim Series - Indianapolis (50m),53.51,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,91,92,902,Indianapolis,USA
2026 European Aquatics Championships (50m),53.52,11/08/2026,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,93,93,901,Paris,FRA
2026 European Aquatics Championships (50m),53.52,10/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,93,94,901,Paris,FRA
2026 European Aquatics Championships (50m),53.53,10/08/2026,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,95,95,901,Paris,FRA
2026 Italian Swimming Championships (50m),53.53,14/04/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,95,96,901,Riccione,ITA
2026 TYR Pro Swim Series - Westmont (50m),53.54,04/03/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,97,97,900,Westmont,USA
2026 USA Swimming Pro Swim Series - Austin (50m),53.55,17/01/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,98,98,900,Austin,USA
2026 Russian National Swimming Championships (50m),53.57,09/06/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,99,99,899,Kazan,RUS
2026 European Aquatics Championships (50m),53.58,10/08/2026,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,100,100,898,Paris,FRA
2026 Australian Open Championships (50m),53.58,06/04/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,100,101,898,Gold Coast,AUS
2026 Pan Pacific Swimming Championships (50m),53.59,14/08/2026,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,102,102,898,Irvine,USA
2026 Pan Pacific Swimming Championships (50m),53.60,13/08/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,103,103,897,Irvine,USA
2026 Italian Swimming Championships (50m),53.60,16/04/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,103,104,897,Riccione,ITA
62nd Internazionali d'Italia Sette Colli 2026 (50m),53.61,27/06/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,105,105,897,Rome,ITA
2026 Shouxiangu China National Swimming Championships (50m),53.61,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,105,106,897,Hangzhou,CHN
2026 European Aquatics Championships (50m),53.62,10/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"JANICKOVA, Barbora",F,01/05/2000,,,107,107,896,Paris,FRA
2026 Toyota National Championships (50m),53.62,28/07/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,107,108,896,Irvine,USA
2026 European Aquatics Championships (50m),53.63,11/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,109,109,896,Paris,FRA
2026 European Swimming Trials (50m),53.63,04/07/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"VAN WIJK, Milou",F,12/11/2004,,,109,110,896,Eindhoven,NED
2026 USA Swimming Pro Swim Series - Austin (50m),53.63,17/01/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,109,111,896,Austin,USA
2026 Shouxiangu China National Swimming Championships (50m),53.64,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,112,112,895,Hangzhou,CHN
2026 Australian Swimming Trials (50m),53.64,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,112,113,895,Sydney,AUS
2026 Speedo Fort Lauderdale Open (50m),53.64,30/04/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,112,114,895,Fort Lauderdale,USA
2026 Pan Pacific Swimming Championships (50m),53.65,13/08/2026,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,115,115,895,Irvine,USA
2026 European Aquatics Championships (50m),53.66,10/08/2026,Women's 100m Freestyle LCM Female,CLB,Club,"KLEPIKOVA, Daria",F,11/02/2005,,,116,116,894,Paris,FRA
2026 TYR Pro Swim Series - Indianapolis (50m),53.66,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"ERISMAN, Rylee",F,31/03/2009,,,116,117,894,Indianapolis,USA
2026 Australian Swimming Trials (50m),53.66,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JANSEN, Milla",F,29/11/2006,,,116,118,894,Sydney,AUS
2026 Mel Zajac Jr. International Swim Meet (50m),53.66,07/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,116,119,894,Vancouver,CAN
23rd Commonwealth Games 2026 (50m),53.67,26/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,120,120,894,Glasgow,GBR
2026 Pan Pacific Swimming Championships (50m),53.69,13/08/2026,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,121,121,893,Irvine,USA
2026 European Aquatics Championships (50m),53.69,12/08/2026,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,121,122,893,Paris,FRA
2026 Speedo Fort Lauderdale Open (50m),53.69,30/04/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"MOESCH, Anna",F,17/10/2005,,,121,123,893,Fort Lauderdale,USA
2026 China Open Swimming Championships (50m),53.69,19/03/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,121,124,893,Shenzhen,CHN
2026 European Aquatics Championships (50m),53.70,10/08/2026,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,125,125,892,Paris,FRA
2026 European Aquatics Championships (50m),53.70,10/08/2026,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"KUZNETSOVA, Aleksandra",F,20/04/2006,,,125,126,892,Paris,FRA
2026 European Aquatics Championships (50m),53.70,10/08/2026,Women's 100m Freestyle LCM Female,BEL,Belgium,"VANOTTERDIJK, Roos",F,07/01/2005,,,125,127,892,Paris,FRA
2026 Mel Zajac Jr. International Swim Meet (50m),53.70,07/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,125,128,892,Vancouver,CAN
2026 Australian Swimming Trials (50m),53.71,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"PERKINS, Alexandria",F,27/07/2000,,,129,129,892,Sydney,AUS
2026 Australian Open Championships (50m),53.71,06/04/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,129,130,892,Gold Coast,AUS
2026 Indy Spring Cup (50m),53.72,07/05/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"CLARK, Liberty",F,08/09/2007,,,131,131,891,Indianapolis,USA
2026 China Open Swimming Championships (50m),53.72,19/03/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,131,132,891,Shenzhen,CHN
23rd Commonwealth Games 2026 (50m),53.73,24/07/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"CASEY, Hannah",F,27/04/2006,,,133,133,891,Glasgow,GBR
2026 European Swimming Trials (50m),53.75,04/07/2026,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,134,134,890,Eindhoven,NED
2026 Australian Swimming Trials (50m),53.75,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,134,135,890,Sydney,AUS
2026 Italian Swimming Championships (50m),53.75,16/04/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"MENICUCCI, Emma Virginia",F,11/05/2002,,,134,136,890,Riccione,ITA
2026 Aquatics GB Swimming Championships (50m),53.75,14/04/2026,Women's 100m Freestyle LCM Female,GBR,Great Britain,"OKARO, Eva",F,10/11/2006,,,134,137,890,London,GBR
2026 European Aquatics Championships (50m),53.76,10/08/2026,Women's 100m Freestyle LCM Female,ITA,Italy,"CURTIS, Sara",F,19/08/2006,,,138,138,889,Paris,FRA
2026 European Aquatics Championships (50m),53.77,10/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"SEEMANOVA, Barbora",F,01/04/2000,,,139,139,889,Paris,FRA
2026 TYR Pro Swim Series - Indianapolis (50m),53.77,20/06/2026,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,139,140,889,Indianapolis,USA
2026 Shouxiangu China National Swimming Championships (50m),53.79,18/06/2026,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,141,141,888,Hangzhou,CHN
2026 Australian Swimming Trials (50m),53.79,12/06/2026,Women's 100m Freestyle LCM Female,AUS,Australia,"CASEY, Hannah",F,27/04/2006,,,141,142,888,Sydney,AUS
2026 Russian National Swimming Championships (50m),53.80,10/06/2026,Women's 100m Freestyle LCM Female,NAB,Neutral Athletes B,"KUZNETSOVA, Aleksandra",F,20/04/2006,,,143,143,887,Kazan,RUS
2026 Speedo Canadian Swimming Open (50m),53.80,10/04/2026,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,143,144,887,Edmonton,CAN
2026 European Aquatics Championships (50m),53.81,10/08/2026,Women's 100m Freestyle LCM Female,GER,Germany,"HOLT, Nina",F,01/02/2003,,,145,145,887,Paris,FRA
2026 European Aquatics Championships (50m),53.83,10/08/2026,Women's 100m Freestyle LCM Female,CZE,Czechia,"JANICKOVA, Barbora",F,01/05/2000,,,146,146,886,Paris,FRA
